Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer Type,Country,City,State,Postal Code,Region,Product ID,Category,Product,Sales,Quantity,Discount,Profit
CA-2012-163965,20-11-2012,27-11-2012,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,290.352,3,0.2,-36.294
CA-2014-128783,8/9/2014,8/9/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,113.52,4,0,46.5432
CA-2014-128783,8/9/2014,8/9/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,135.3,5,0,37.884
CA-2011-122217,24-11-2011,29-11-2011,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,111.15,5,0,48.906
US-2014-141558,12/3/2014,17-03-2014,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,776.85,5,0.4,-181.265
US-2014-141558,12/3/2014,17-03-2014,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,12.294,1,0.7,-8.6058
US-2014-141558,12/3/2014,17-03-2014,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,154.764,3,0.4,-46.4292
US-2014-141558,12/3/2014,17-03-2014,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,43.28,1,0.2,3.246
CA-2013-139941,13-06-2013,18-06-2013,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,92.94,3,0,41.823
CA-2013-139941,13-06-2013,18-06-2013,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,52.56,3,0,18.396
CA-2012-166583,26-06-2012,30-06-2012,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,971.88,3,0.2,109.3365
CA-2014-100412,23-12-2014,27-12-2014,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,141.96,2,0,35.49
CA-2014-142909,23-12-2014,26-12-2014,Second Class,AG-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,182.55,2,0.5,-135.087
CA-2011-137911,9/10/2011,15-10-2011,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,88.768,2,0.2,31.0688
CA-2012-106208,10/12/2012,15-12-2012,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004980,Office Supplies,Appliances,53.088,7,0.8,-108.8304
US-2012-136749,25-12-2012,27-12-2012,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,275.88,6,0,46.8996
US-2012-136749,25-12-2012,27-12-2012,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,157.9,5,0,74.213
CA-2014-126718,30-04-2014,5/5/2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Orange,New Jersey,7050,East,OFF-LA-10004055,Office Supplies,Labels,4.91,1,0,2.4059
CA-2013-131380,29-03-2013,1/4/2013,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,87.92,4,0,0.8792
CA-2013-131380,29-03-2013,1/4/2013,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,5.98,1,0,2.9302
CA-2012-145835,13-05-2012,18-05-2012,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788
CA-2012-145835,13-05-2012,18-05-2012,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,OFF-FA-10002280,Office Supplies,Fasteners,16,4,0.2,5.6
CA-2011-138709,4/7/2011,9/7/2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,21.84,3,0,10.92
CA-2011-138709,4/7/2011,9/7/2011,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,15.6,5,0,7.644
CA-2011-122070,22-04-2011,24-04-2011,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-EN-10004773,Office Supplies,Envelopes,247.84,8,0,121.4416
CA-2011-122070,22-04-2011,24-04-2011,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,9.912,3,0.2,3.3453
CA-2013-158610,20-09-2013,23-09-2013,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,69.52,2,0,17.38
CA-2011-117464,22-07-2011,24-07-2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,11.52,4,0,3.2256
CA-2011-117464,22-07-2011,24-07-2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,717.72,3,0.2,71.772
CA-2011-117464,22-07-2011,24-07-2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003058,Office Supplies,Storage,236.5,10,0,68.585
CA-2011-117464,22-07-2011,24-07-2011,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004767,Furniture,Tables,170.352,3,0.2,19.1646
US-2014-168613,9/10/2014,15-10-2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,145.764,2,0.1,3.2392
CA-2014-125381,26-04-2014,28-04-2014,Second Class,SG-20605,Speros Goranitis,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000158,Technology,Accessories,107.97,3,0,22.6737
US-2014-141677,27-03-2014,31-03-2014,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,143.96,5,0.2,1.7995
US-2014-141677,27-03-2014,31-03-2014,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,2399.96,5,0.2,569.9905
US-2014-141677,27-03-2014,31-03-2014,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,74.352,3,0.2,23.235
US-2014-141677,27-03-2014,31-03-2014,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,87.168,8,0.8,-226.6368
US-2014-141677,27-03-2014,31-03-2014,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,32.232,3,0.2,2.4174
CA-2014-133067,5/5/2014,11/5/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,2.202,2,0.7,-1.5414
CA-2014-133067,5/5/2014,11/5/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,9.396,3,0.7,-7.5168
US-2013-144351,15-11-2013,19-11-2013,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,89.97,3,0,25.1916
CA-2011-106054,7/1/2011,8/1/2011,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,12.78,3,0,5.2398
CA-2013-138667,28-12-2013,31-12-2013,Second Class,MW-18220,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,40,2,0.2,0.5
CA-2014-150609,1/5/2014,5/5/2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,23.24,5,0.2,7.553
CA-2014-128853,22-04-2014,24-04-2014,First Class,JM-15250,Janet Martin,Consumer,United States,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,908.82,9,0,227.205
CA-2014-133102,18-08-2014,25-08-2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,5.552,2,0.2,-1.041
CA-2014-133102,18-08-2014,25-08-2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,8.016,3,0.2,1.002
CA-2014-133102,18-08-2014,25-08-2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,74.592,4,0.3,-2.1312
CA-2014-133102,18-08-2014,25-08-2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,16.784,2,0.6,-22.2388
CA-2014-133102,18-08-2014,25-08-2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,38.864,4,0.8,-99.1032
CA-2013-164399,13-11-2013,16-11-2013,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,203.976,3,0.2,25.497
CA-2013-164399,13-11-2013,16-11-2013,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,674.352,3,0.2,-8.4294
CA-2013-116918,2/10/2013,7/10/2013,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,5.388,4,0.7,-4.49
CA-2013-116918,2/10/2013,7/10/2013,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,30.976,8,0.2,5.0336
CA-2013-110492,12/2/2013,14-02-2013,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,1350.12,6,0,175.5156
CA-2013-110492,12/2/2013,14-02-2013,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0,7.4824
CA-2013-147683,14-11-2013,18-11-2013,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,19.54,2,0,7.2298
CA-2011-116785,26-04-2011,30-04-2011,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,21.4,5,0,6.206
CA-2011-116785,26-04-2011,30-04-2011,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000305,Office Supplies,Labels,12.6,2,0,5.796
US-2012-156797,11/8/2012,15-08-2012,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,11.96,2,0,3.1096
US-2012-156797,11/8/2012,15-08-2012,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004614,Technology,Phones,138,2,0,34.5
CA-2013-104276,28-11-2013,4/12/2013,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,116.76,1,0.2,14.595
CA-2013-104276,28-11-2013,4/12/2013,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,331.023,7,0.45,-114.3534
CA-2013-120369,29-10-2013,29-10-2013,Same Day,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,756.8,5,0,75.68
CA-2011-118276,29-12-2011,2/1/2012,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,8.736,3,0.6,-4.8048
CA-2012-136658,10/9/2012,17-09-2012,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,6.08,2,0,2.0672
CA-2014-137414,3/10/2014,7/10/2014,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,17.46,2,0,5.9364
CA-2014-137414,3/10/2014,7/10/2014,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,369.16,11,0.2,32.3015
CA-2013-143476,12/9/2013,14-09-2013,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,2.912,2,0.2,0.91
CA-2013-143476,12/9/2013,14-09-2013,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,20.736,4,0.2,7.2576
CA-2013-143476,12/9/2013,14-09-2013,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,9.568,2,0.2,2.99
US-2013-119046,3/6/2013,7/6/2013,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,30.18,3,0,13.8828
US-2013-119046,3/6/2013,7/6/2013,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,51.648,12,0.2,18.7224
US-2013-119046,3/6/2013,7/6/2013,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,11.232,3,0.2,3.9312
CA-2014-154949,16-10-2014,20-10-2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,14.73,3,0,7.2177
CA-2012-103072,27-09-2012,30-09-2012,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,16.4,5,0,4.756
CA-2012-103072,27-09-2012,30-09-2012,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,25.92,4,0,12.4416
CA-2012-150770,3/5/2012,6/5/2012,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,8.82,3,0,2.5578
CA-2012-150770,3/5/2012,6/5/2012,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,62.496,2,0.2,21.8736
CA-2012-150770,3/5/2012,6/5/2012,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,339.96,4,0,122.3856
CA-2012-150770,3/5/2012,6/5/2012,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,49.568,2,0.2,17.3488
CA-2014-154760,10/1/2014,14-01-2014,Standard Class,BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,274.491,3,0.7,-228.7425
US-2014-104437,28-01-2014,1/2/2014,Standard Class,TG-21310,Toby Gnade,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,137.94,3,0,35.8644
CA-2014-113075,3/9/2014,7/9/2014,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,40.68,3,0.2,-7.119
CA-2013-109953,15-07-2013,19-07-2013,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,110.376,3,0.2,12.4173
CA-2013-109953,15-07-2013,19-07-2013,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,151.62,7,0,50.0346
CA-2013-109953,15-07-2013,19-07-2013,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000073,Furniture,Furnishings,30.8,4,0,10.164
CA-2014-127397,25-02-2014,1/3/2014,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,123.92,5,0.2,38.725
CA-2014-127397,25-02-2014,1/3/2014,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,1319.8,5,0.2,214.4675
CA-2011-157546,20-07-2011,22-07-2011,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002498,Office Supplies,Binders,89.712,6,0.2,30.2778
CA-2011-157546,20-07-2011,22-07-2011,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004569,Office Supplies,Paper,22.83,3,0,10.7301
CA-2014-153843,14-03-2014,16-03-2014,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10002353,Office Supplies,Binders,30.88,2,0,15.44
CA-2014-153843,14-03-2014,16-03-2014,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10001564,Office Supplies,Appliances,465.16,2,0,120.9416
CA-2014-153843,14-03-2014,16-03-2014,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,27.12,4,0,12.4752
CA-2013-137337,9/3/2013,13-03-2013,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,113.6,8,0,44.304
CA-2013-137337,9/3/2013,13-03-2013,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,12.96,2,0,6.3504
CA-2013-137337,9/3/2013,13-03-2013,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,69.456,2,0.2,22.5732
CA-2011-138737,7/12/2011,10/12/2011,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,8.64,3,0,2.4192
CA-2013-164924,11/7/2013,11/7/2013,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,341.991,3,0.7,-319.1916
CA-2013-101651,25-12-2013,31-12-2013,Standard Class,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,95123,West,FUR-FU-10000771,Furniture,Furnishings,43.96,7,0,18.4632
CA-2013-101651,25-12-2013,31-12-2013,Standard Class,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,95123,West,OFF-EN-10001990,Office Supplies,Envelopes,39.76,7,0,18.6872
CA-2014-136651,24-04-2014,26-04-2014,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,66.36,7,0,26.544
CA-2014-136651,24-04-2014,26-04-2014,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,92.88,6,0.2,30.186
CA-2014-136651,24-04-2014,26-04-2014,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,24.14,2,0,7.9662
CA-2014-118892,18-08-2014,23-08-2014,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,4416.174,9,0.3,-630.882
US-2014-151127,23-05-2014,26-05-2014,First Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,49.56,7,0,18.8328
CA-2014-145807,10/2/2014,14-02-2014,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,354.9,5,0,17.745
US-2011-127978,3/3/2011,8/3/2011,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,15.12,3,0.2,4.914
US-2011-127978,3/3/2011,8/3/2011,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,302.45,5,0.5,-199.617
US-2011-127978,3/3/2011,8/3/2011,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,44.672,8,0.2,-10.0512
CA-2012-158491,4/6/2012,9/6/2012,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,119.98,2,0,35.994
CA-2012-158491,4/6/2012,9/6/2012,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,989.97,3,0,395.988
CA-2013-116764,28-08-2013,3/9/2013,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,9.216,4,0.2,3.3408
CA-2013-152457,13-09-2013,19-09-2013,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,68.52,3,0,31.5192
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,364.74,3,0,109.422
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,47.4,5,0,21.33
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,49.76,4,0,13.9328
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,5.56,2,0,1.4456
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10000994,Office Supplies,Paper,629.1,6,0,301.968
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000940,Office Supplies,Art,14.7,5,0,3.969
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10004888,Office Supplies,Paper,45.36,7,0,21.7728
CA-2013-152730,31-05-2013,5/6/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,125.99,1,0,35.2772
CA-2014-137001,11/6/2014,14-06-2014,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,91360,West,OFF-AR-10001231,Office Supplies,Art,14.7,7,0,4.116
CA-2014-156363,23-10-2014,29-10-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,32.7,5,0.4,-6.54
CA-2014-156363,23-10-2014,29-10-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,Office Supplies,Envelopes,31.68,4,0.2,11.088
CA-2014-122056,14-06-2014,18-06-2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10004260,Office Supplies,Art,181.86,7,0,50.9208
US-2011-143721,23-11-2011,26-11-2011,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10001973,Furniture,Chairs,155.372,2,0.3,-35.5136
CA-2014-122987,17-08-2014,17-08-2014,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-BI-10002824,Office Supplies,Binders,13.428,3,0.7,-11.19
CA-2014-122987,17-08-2014,17-08-2014,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-ST-10004950,Office Supplies,Storage,67.136,4,0.2,-0.8392
CA-2013-133368,14-01-2013,20-01-2013,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,89.568,2,0.2,32.4684
CA-2013-133368,14-01-2013,20-01-2013,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,315.776,8,0.2,31.5776
CA-2013-123337,17-09-2013,23-09-2013,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,273.666,2,0.15,-12.8784
CA-2013-123337,17-09-2013,23-09-2013,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10002287,Office Supplies,Appliances,17.48,4,0,4.5448
US-2013-150357,11/10/2013,15-10-2013,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-SU-10004498,Office Supplies,Supplies,20.608,2,0.2,-4.3792
US-2013-150357,11/10/2013,15-10-2013,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,4.095,3,0.7,-2.73
CA-2012-144519,13-11-2012,17-11-2012,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,339.96,5,0.2,42.495
CA-2012-144519,13-11-2012,17-11-2012,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,FUR-FU-10000794,Furniture,Furnishings,63.98,7,0,21.7532
